m_ticker,ticker,comp_name,comp_name_2,exchange,currency_code,per_end_date,per_type,per_code,per_fisc_year,per_fisc_qtr,per_cal_year,per_cal_qtr,form_7_type,curr_ratio,non_perform_asset_tot_loan,loan_loss_reserve,lterm_debt_cap,tot_debt_tot_equity,gross_margin,oper_profit_margin,ebit_margin,ebitda_margin,pretax_profit_margin,profit_margin,free_cash_flow,loss_ratio,exp_ratio,comb_ratio,asset_turn,invty_turn,rcv_turn,day_sale_rcv,ret_equity,ret_tang_equity,ret_asset,ret_invst,free_cash_flow_per_share,book_val_per_share,oper_cash_flow_per_share
HOMD,HD,HOME DEPOT,"Home Depot, Inc. (The)",NYSE,USD,2014-10-31,Q,,2015,3,2014,4,7,1.3662,,,0.6228,1.6545,34.3293,12.444,12.444,,11.8932,7.4917,5268.0,,,,0.4942,1.122,12.735,7.0672,15.2028,17.4125,3.7025,5.7344,3.949,7.6707,4.6829
HOMD,HD,HOME DEPOT,"Home Depot, Inc. (The)",NYSE,USD,2015-01-31,Q,,2015,4,2015,1,7,1.3579,,,0.6441,1.8448,34.3492,11.4341,11.4341,,10.9227,7.1965,6848.0,,,,0.4797,1.1355,12.9124,6.97,14.793,17.3046,3.4522,5.2652,5.0877,7.1324,6.1233
HOMD,HD,HOME DEPOT,"Home Depot, Inc. (The)",NYSE,USD,2015-04-30,Q,,2016,1,2015,2,7,1.0582,,,0.6002,1.8331,34.3641,12.4312,12.4312,,11.5074,7.5583,3087.0,,,,0.4914,1.1143,11.36,7.9226,17.1556,20.1275,3.7144,6.8587,2.3655,7.0855,2.6084
HOMD,HD,HOME DEPOT,"Home Depot, Inc. (The)",NYSE,USD,2015-07-31,Q,,2016,2,2015,3,7,1.191,,,0.6539,2.2433,33.6904,14.6885,14.6885,,14.3502,8.9975,5237.0,,,,0.5669,1.3883,14.6397,6.1477,25.8655,30.6153,5.1007,8.9521,4.0628,6.7266,4.6036
HOMD,HD,HOME DEPOT,"Home Depot, Inc. (The)",NYSE,USD,2015-10-31,Q,,2016,3,2015,4,7,1.1646,,,0.7004,2.7382,34.6716,13.6624,13.6624,,12.5625,7.906,6307.0,,,,0.4942,1.1408,11.2353,8.0104,22.6408,31.3181,3.907,6.7823,4.9506,6.0087,5.7818
HOMD,HD,HOME DEPOT,"Home Depot, Inc. (The)",NYSE,USD,2016-01-31,Q,,2016,4,2016,1,7,1.3162,,,0.767,3.3591,34.1087,12.1497,12.1497,,11.0248,7.0114,7913.0,,,,0.4998,1.1706,11.1005,8.1077,23.2901,34.9075,3.5046,5.427,6.1676,5.0447,7.3055
HOMD,HD,HOME DEPOT,"Home Depot, Inc. (The)",NYSE,USD,2016-04-30,Q,,2017,1,2016,2,7,1.2549,,,0.7674,3.3067,34.2281,13.5181,13.5181,,12.4769,7.9211,3315.0,,,,0.5106,1.1325,11.4439,7.8644,28.4609,42.8063,4.0448,6.6192,2.6478,5.0884,2.9042
HOMD,HD,HOME DEPOT,"Home Depot, Inc. (The)",NYSE,USD,2016-07-31,Q,,2017,2,2016,3,7,1.304,,,0.7584,3.146,33.7224,15.4994,15.4994,,14.6381,9.2211,6203.0,,,,0.5983,1.4238,13.2692,6.7826,36.6682,53.6366,5.5168,8.858,5.0024,5.3859,5.546
HOMD,HD,HOME DEPOT,"Home Depot, Inc. (The)",NYSE,USD,2016-10-31,Q,,2017,3,2016,4,7,1.3407,,,0.7989,4.0699,34.7327,14.3388,14.3388,,13.3195,8.5039,6804.0,,,,0.5203,1.1413,11.606,7.7546,35.0231,55.8265,4.4245,7.0422,5.5362,4.6082,6.4435
HOMD,HD,HOME DEPOT,"Home Depot, Inc. (The)",NYSE,USD,2017-01-31,Q,,2017,4,2017,1,7,1.2541,,,0.8376,5.4468,34.0118,13.1805,13.1805,,12.1223,7.8534,8200.0,,,,0.5169,1.1677,10.9448,8.2231,40.2493,77.8571,4.059,6.5362,6.6451,3.6018,7.9279
HOMD,HD,HOME DEPOT,"Home Depot, Inc. (The)",NYSE,USD,2017-04-30,Q,,2018,1,2017,2,7,1.2104,,,0.8497,5.7892,34.1357,14.0202,14.0202,,13.0113,8.4314,4119.0,,,,0.5315,1.1561,11.0384,8.1534,50.8329,107.8736,4.4811,7.6418,3.4211,3.3099,3.7907
HOMD,HD,HOME DEPOT,"Home Depot, Inc. (The)",NYSE,USD,2017-07-31,Q,,2018,2,2017,3,7,1.2963,,,0.873,7.025,33.6595,15.878,15.878,,14.9922,9.5062,7039.0,,,,0.6116,1.4491,12.8523,7.0026,75.1829,202.5777,5.8139,9.551,5.9201,3.0093,6.6123
HOMD,HD,HOME DEPOT,"Home Depot, Inc. (The)",NYSE,USD,2017-10-31,Q,,2018,3,2017,4,7,1.23,,,0.9051,10.0625,34.5561,14.7047,14.7047,,13.7177,8.651,8425.0,,,,0.5558,1.2205,11.554,7.7895,85.1357,664.1104,4.8087,8.0756,7.1763,2.1772,8.2973
IBM,IBM,INTL BUS MACH,International Business Machines Corporation,NYSE,USD,2011-12-31,A,,2011,4,2011,4,7,1.209,,,0.5304,1.5477,46.8948,18.9738,18.9738,23.4773,19.6444,14.8294,16346.0,,,,0.9183,21.8798,8.4452,43.2199,78.3543,-169.2283,13.6173,36.7925,13.4672,17.3971,16.3507
IBM,IBM,INTL BUS MACH,International Business Machines Corporation,NYSE,USD,2012-12-31,A,,2012,4,2012,4,7,1.1331,,,0.5592,1.7525,48.9541,20.493,20.493,25.0384,21.9103,16.1401,15914.0,,,,0.8629,22.9615,8.2037,44.4923,89.5391,-120.9893,14.2594,39.4665,13.773,16.9899,16.951
IBM,IBM,INTL BUS MACH,International Business Machines Corporation,NYSE,USD,2013-12-31,A,,2013,4,2013,4,7,1.2788,,,0.589,1.7322,49.4922,19.8136,19.8136,24.5692,20.5801,16.7566,14234.0,,,,0.7793,21.5078,8.1639,44.709,73.6229,-139.2133,13.374,30.2608,12.9043,21.7462,15.8516
IBM,IBM,INTL BUS MACH,International Business Machines Corporation,NYSE,USD,2014-12-31,A,,2014,4,2014,4,7,1.197,,,0.7444,3.3895,50.0113,19.1717,19.1717,24.0126,21.5383,12.9557,13532.0,,,,0.7913,22.0571,7.7353,47.1861,131.0945,-72.7663,13.4313,33.5092,13.398,12.1289,16.701
IBM,IBM,INTL BUS MACH,International Business Machines Corporation,NYSE,USD,2015-12-31,A,,2015,4,2015,4,7,1.2403,,,0.6986,2.7655,49.7718,18.3592,18.3592,23.0753,19.5067,16.1363,13799.0,,,,0.7398,26.4713,8.5736,42.5724,92.6576,-63.3846,12.0947,27.9278,14.0419,14.9359,17.3074
IBM,IBM,INTL BUS MACH,International Business Machines Corporation,NYSE,USD,2016-12-31,A,,2016,4,2016,4,7,1.2099,,,0.6533,2.2927,47.916,14.3583,14.3583,19.8401,15.4281,14.855,13815.0,,,,0.6803,26.8023,7.8054,46.7628,64.5987,-52.8162,10.1141,22.3971,14.4099,19.4446,17.6883
IBM,IBM,INTL BUS MACH,International Business Machines Corporation,NYSE,USD,2011-03-31,Q,,2011,1,2011,1,7,1.1767,,,0.4885,1.3285,44.1257,14.0001,14.0001,,15.5119,11.6349,2877.0,,,,0.2178,5.3939,2.179,41.3041,12.5708,-48.0611,2.5345,6.4301,2.3202,18.8045,3.0581
IBM,IBM,INTL BUS MACH,International Business Machines Corporation,NYSE,USD,2011-06-30,Q,,2011,2,2011,2,7,1.178,,,0.4857,1.2828,46.4449,17.9442,17.9442,,18.3192,13.7403,6346.0,,,,0.235,5.5507,2.2858,39.3737,15.7856,-65.3935,3.2289,8.1197,5.1957,19.4343,6.608
IBM,IBM,INTL BUS MACH,International Business Machines Corporation,NYSE,USD,2011-09-30,Q,,2011,3,2011,3,7,1.2594,,,0.5184,1.3478,46.5382,18.9815,18.9815,,19.2186,14.6768,10170.0,,,,0.2374,5.2512,2.4126,37.3047,17.1552,-68.9352,3.485,8.2618,8.4405,18.9866,10.5818
IBM,IBM,INTL BUS MACH,International Business Machines Corporation,NYSE,USD,2011-12-31,Q,,2011,4,2011,4,7,1.209,,,0.5304,1.5477,49.9288,24.0487,24.0487,,24.6693,18.6156,16346.0,,,,0.2532,5.689,2.3291,38.6421,27.1263,-58.5868,4.7143,12.7376,13.4672,17.3971,16.3507
IBM,IBM,INTL BUS MACH,International Business Machines Corporation,NYSE,USD,2012-03-31,Q,,2012,1,2012,1,7,1.2784,,,0.5535,1.5423,45.0614,14.7205,14.7205,,15.5474,12.4265,3449.0,,,,0.2139,4.9216,2.1122,42.6089,14.7573,-29.7046,2.6589,6.5896,2.9373,18.0176,3.6544
IBM,IBM,INTL BUS MACH,International Business Machines Corporation,NYSE,USD,2012-06-30,Q,,2012,2,2012,2,7,1.2182,,,0.5464,1.5773,47.6322,18.838,18.838,,20.0171,15.0526,6766.0,,,,0.2265,4.8956,2.1712,41.4517,18.8737,-35.839,3.4094,8.5618,5.8232,17.9939,7.5101
IBM,IBM,INTL BUS MACH,International Business Machines Corporation,NYSE,USD,2012-09-30,Q,,2012,3,2012,3,7,1.2188,,,0.529,1.5539,47.4078,17.3354,17.3354,,20.5035,15.4524,10391.0,,,,0.2137,5.0329,2.0905,43.0525,17.6443,-37.5947,3.302,8.3111,9.0412,19.1746,11.5201
IBM,IBM,INTL BUS MACH,International Business Machines Corporation,NYSE,USD,2012-12-31,Q,,2012,4,2012,4,7,1.1331,,,0.5592,1.7525,55.0396,30.0061,30.0061,,30.6061,21.0798,15914.0,,,,0.2321,5.4403,2.2066,40.7864,32.8049,-44.3274,5.2243,14.4595,13.773,16.9899,16.951
IBM,IBM,INTL BUS MACH,International Business Machines Corporation,NYSE,USD,2013-03-31,Q,,2013,1,2013,1,7,1.1621,,,0.5622,1.7382,45.6169,14.7685,14.7685,,15.405,12.9528,3432.0,,,,0.1996,5.2582,1.9418,46.3495,15.7802,-22.6066,2.5858,6.9088,3.0534,17.3287,3.5792
IBM,IBM,INTL BUS MACH,International Business Machines Corporation,NYSE,USD,2013-06-30,Q,,2013,2,2013,2,7,1.1675,,,0.5952,1.9081,48.676,15.6636,15.6636,,16.6265,12.9434,5804.0,,,,0.2164,5.3545,2.0471,43.9637,18.0395,-22.4339,2.8015,7.3028,5.2317,16.3252,6.4873
IBM,IBM,INTL BUS MACH,International Business Machines Corporation,NYSE,USD,2013-09-30,Q,,2013,3,2013,3,7,1.2119,,,0.5873,1.8083,48.9716,20.6273,20.6273,,21.3043,17.3151,8654.0,,,,0.198,4.7785,2.021,44.5334,20.6867,-27.8215,3.5122,8.5365,7.8759,18.4261,9.9718
IBM,IBM,INTL BUS MACH,International Business Machines Corporation,NYSE,USD,2013-12-31,Q,,2013,4,2013,4,7,1.2788,,,0.589,1.7322,54.1072,27.4001,27.4001,,28.1755,23.1637,14234.0,,,,0.2115,5.3043,2.2157,40.6192,28.2786,-53.4719,5.1369,11.6232,12.9043,21.7462,15.8516
IBM,IBM,INTL BUS MACH,International Business Machines Corporation,NYSE,USD,2014-03-31,Q,,2014,1,2014,1,7,1.1681,,,0.6744,2.6272,47.7919,13.2848,13.2848,,14.3146,10.7214,2551.0,,,,0.1813,4.7264,1.9622,45.8662,15.1144,-13.9225,2.0628,4.9214,2.4486,16.5385,3.1926
IBM,IBM,INTL BUS MACH,International Business Machines Corporation,NYSE,USD,2014-06-30,Q,,2014,2,2014,2,7,1.1355,,,0.6601,2.6535,50.0853,21.1627,21.1627,,22.2398,17.2038,5331.0,,,,0.1934,5.1343,2.0989,42.8798,24.2734,-24.0986,3.4196,8.251,5.304,17.5553,6.87
IBM,IBM,INTL BUS MACH,International Business Machines Corporation,NYSE,USD,2014-09-30,Q,,2014,3,2014,3,7,1.1148,,,0.6951,3.1745,48.5511,18.9266,18.9266,,19.4714,0.0804,8341.0,,,,0.1884,4.8909,2.1147,42.5588,24.0014,-17.256,2.9055,7.3174,8.3602,14.5454,10.8339
IBM,IBM,INTL BUS MACH,International Business Machines Corporation,NYSE,USD,2014-12-31,Q,,2014,4,2014,4,7,1.197,,,0.7444,3.3895,53.3405,22.8425,22.8425,,29.4198,22.7388,13532.0,,,,0.2056,5.35,2.0101,44.7742,45.901,-25.4782,4.7028,11.7328,13.398,12.1289,16.701
IBM,IBM,INTL BUS MACH,International Business Machines Corporation,NYSE,USD,2015-03-31,Q,,2015,1,2015,1,7,1.2996,,,0.7362,3.1595,48.2491,14.2522,14.2522,,15.319,11.8836,2800.0,,,,0.1749,5.1462,1.6967,53.0444,19.6517,-11.7393,2.1555,5.1842,2.8217,12.4795,3.638
IBM,IBM,INTL BUS MACH,International Business Machines Corporation,NYSE,USD,2015-06-30,Q,,2015,2,2015,2,7,1.2716,,,0.7067,2.7945,49.9207,18.7911,18.7911,,20.295,16.5714,5954.0,,,,0.1846,5.4514,1.8883,47.6616,25.4842,-17.9568,3.1279,7.4741,6.0343,14.1262,7.595
IBM,IBM,INTL BUS MACH,International Business Machines Corporation,NYSE,USD,2015-09-30,Q,,2015,3,2015,3,7,1.2484,,,0.7049,2.9487,48.9419,17.7282,17.7282,,18.7811,15.3008,9373.0,,,,0.1775,6.1029,2.1619,41.6297,22.0207,-15.113,2.7262,6.4996,9.5741,13.8644,11.9806
IBM,IBM,INTL BUS MACH,International Business Machines Corporation,NYSE,USD,2015-12-31,Q,,2015,4,2015,4,7,1.2403,,,0.6986,2.7655,51.7091,22.1507,22.1507,,23.1163,20.233,13799.0,,,,0.1996,6.8678,2.3136,38.9002,30.9298,-21.1582,4.0373,9.3225,14.0419,14.9359,17.3074
IBM,IBM,INTL BUS MACH,International Business Machines Corporation,NYSE,USD,2016-03-31,Q,,2016,1,2016,1,7,1.3738,,,0.7276,3.0226,46.489,6.5082,6.5082,,5.5341,10.7793,4703.0,,,,0.1572,5.916,1.8528,48.5742,13.3758,-8.5341,1.6962,3.6439,4.8766,15.7006,5.7341
IBM,IBM,INTL BUS MACH,International Business Machines Corporation,NYSE,USD,2016-06-30,Q,,2016,2,2016,2,7,1.2959,,,0.7139,2.8023,47.9395,14.2702,14.2702,,15.0657,12.3728,7334.0,,,,0.1714,6.2528,2.0418,44.0795,15.7646,-9.7543,2.1219,4.5113,7.6356,16.623,9.3576
IBM,IBM,INTL BUS MACH,International Business Machines Corporation,NYSE,USD,2016-09-30,Q,,2016,3,2016,3,7,1.2028,,,0.6745,2.4758,46.8792,15.0005,15.0005,,16.9718,14.8393,10745.0,,,,0.1663,5.9069,2.098,42.8982,16.6327,-11.831,2.4687,5.4133,11.2243,18.0459,13.6895
IBM,IBM,INTL BUS MACH,International Business Machines Corporation,NYSE,USD,2016-12-31,Q,,2016,4,2016,4,7,1.2099,,,0.6533,2.2927,50.0345,20.61,20.61,,22.8928,20.6743,13815.0,,,,0.1853,7.0039,2.1263,42.3274,24.4998,-20.0311,3.8359,8.4944,14.4099,19.4446,17.6883
IBM,IBM,INTL BUS MACH,International Business Machines Corporation,NYSE,USD,2017-03-31,Q,,2017,1,2017,1,7,1.1757,,,0.6512,2.319,42.8091,5.9873,5.9873,,7.8436,9.6392,3273.0,,,,0.1545,6.4531,1.9096,47.1292,9.5024,-7.8628,1.492,3.3145,3.4533,19.636,4.1728
IBM,IBM,INTL BUS MACH,International Business Machines Corporation,NYSE,USD,2017-06-30,Q,,2017,2,2017,2,7,1.2515,,,0.6698,2.463,45.5908,11.1411,11.1411,,12.6653,12.0846,6132.0,,,,0.1601,6.5436,2.0531,43.8359,12.5748,-10.5273,1.9354,4.1527,6.5262,19.8983,7.898
IBM,IBM,INTL BUS MACH,International Business Machines Corporation,NYSE,USD,2017-09-30,Q,,2017,3,2017,3,7,1.4116,,,0.6766,2.3094,45.9458,14.6713,14.6713,,16.0027,14.2328,9055.0,,,,0.1575,6.0508,2.1103,42.6482,13.7976,-12.9772,2.2411,4.4627,9.7032,21.3407,11.7778
ITL,INTC,INTEL CORP,Intel Corporation,NSDQ,USD,2011-12-31,A,,2011,4,2011,4,7,2.151,,,0.1337,0.1597,62.5141,32.3654,32.3654,43.5953,32.9284,23.9671,10199.0,,,,0.7593,4.9419,14.7943,24.6718,28.1893,42.5864,18.1977,24.4212,1.8849,9.1822,3.8741
ITL,INTC,INTEL CORP,Intel Corporation,NSDQ,USD,2012-12-31,A,,2012,4,2012,4,7,2.4312,,,0.2042,0.2626,62.1492,27.4423,27.4423,41.544,27.8829,20.6314,7857.0,,,,0.6324,4.2649,13.9163,26.2283,21.4929,31.2128,13.0467,17.1047,1.5227,10.3566,3.6597
ITL,INTC,INTEL CORP,Intel Corporation,NSDQ,USD,2013-12-31,A,,2013,4,2013,4,7,2.3647,,,0.1843,0.2308,59.8031,23.319,23.319,38.5577,23.9262,18.2515,10065.0,,,,0.5707,5.0784,14.7147,24.8052,16.5133,22.5859,10.416,13.4694,1.9747,11.7286,4.0761
ITL,INTC,INTEL CORP,Intel Corporation,NSDQ,USD,2014-12-31,A,,2014,4,2014,4,7,1.7319,,,0.1775,0.2444,63.7355,27.4691,27.4691,42.7707,28.2817,20.9486,10313.0,,,,0.6079,4.7416,12.6203,28.9217,20.9505,28.8574,12.7356,17.231,2.0398,11.766,4.0384
ITL,INTC,INTEL CORP,Intel Corporation,NSDQ,USD,2015-12-31,A,,2015,4,2015,4,7,2.4492,,,0.247,0.3711,62.6484,25.2949,25.2949,41.0315,25.6743,20.6305,11691.0,,,,0.5456,4.0015,11.5636,31.5645,18.6953,24.9236,11.2558,14.0777,2.3888,12.928,3.8858
ITL,INTC,INTEL CORP,Intel Corporation,NSDQ,USD,2016-12-31,A,,2016,4,2016,4,7,1.749,,,0.2377,0.3818,60.9409,21.6781,21.6781,34.7955,21.7826,17.3708,12183.0,,,,0.524,4.1772,12.6625,28.8253,15.577,24.1972,9.1029,11.8745,2.4991,14.0013,4.4734
ITL,INTC,INTEL CORP,Intel Corporation,NSDQ,USD,2011-03-31,Q,,2011,1,2011,1,7,1.971,,,0.0421,0.0451,61.3762,32.3655,32.3655,,34.0235,24.5972,1290.0,,,,0.196,1.2105,3.627,24.8136,6.6738,10.0611,4.8206,6.3926,0.2301,8.8735,0.7158
ITL,INTC,INTEL CORP,Intel Corporation,NSDQ,USD,2011-06-30,Q,,2011,2,2011,2,7,2.2312,,,0.0411,0.0444,60.6354,30.1949,30.1949,,30.1642,22.6673,2777.0,,,,0.1972,1.273,3.8797,23.1975,6.0628,8.9836,4.4697,5.8135,0.5104,9.2191,1.4674
ITL,INTC,INTEL CORP,Intel Corporation,NSDQ,USD,2011-09-30,Q,,2011,3,2011,3,7,2.2418,,,0.133,0.1549,63.3598,33.6191,33.6191,,34.3708,24.3659,6413.0,,,,0.2017,1.3173,3.7249,24.1615,7.52,11.3578,4.9156,6.5197,1.2009,9.0107,2.6841
ITL,INTC,INTEL CORP,Intel Corporation,NSDQ,USD,2011-12-31,Q,,2011,4,2011,4,7,2.151,,,0.1337,0.1597,64.4632,33.1173,33.1173,,33.0309,24.1953,10199.0,,,,0.1953,1.2048,3.8047,23.6552,7.3185,11.0563,4.7245,6.3402,1.8849,9.1822,3.8741
ITL,INTC,INTEL CORP,Intel Corporation,NSDQ,USD,2012-03-31,Q,,2012,1,2012,1,7,2.1289,,,0.1316,0.1593,64.04,29.5212,29.5212,,29.5522,21.2149,-2.0,,,,0.1797,1.0339,3.1969,28.152,5.8554,8.7454,3.8125,5.0847,-0.0004,9.3408,0.5724
ITL,INTC,INTEL CORP,Intel Corporation,NSDQ,USD,2012-06-30,Q,,2012,2,2012,2,7,2.4469,,,0.127,0.1473,63.3583,28.3831,28.3831,,29.1386,20.9392,2075.0,,,,0.1866,1.0088,3.8095,23.6249,5.7955,8.4735,3.9073,5.0598,0.3991,9.7305,1.4832
ITL,INTC,INTEL CORP,Intel Corporation,NSDQ,USD,2012-09-30,Q,,2012,3,2012,3,7,1.9254,,,0.126,0.1452,63.2756,28.5428,28.5428,,29.1373,22.0852,4335.0,,,,0.1808,0.9291,3.4172,26.3372,6.0322,8.8915,3.9924,5.2724,0.8413,9.8894,2.4952
ITL,INTC,INTEL CORP,Intel Corporation,NSDQ,USD,2012-12-31,Q,,2012,4,2012,4,7,2.4312,,,0.2042,0.2626,58.0025,23.4103,23.4103,,23.7738,18.3127,7857.0,,,,0.1598,1.1956,3.516,25.5969,4.82,6.9998,2.9259,3.8359,1.5227,10.3566,3.6597
ITL,INTC,INTEL CORP,Intel Corporation,NSDQ,USD,2013-03-31,Q,,2013,1,2013,1,7,2.4307,,,0.2043,0.2584,56.1685,20.0239,20.0239,,19.4197,16.256,2111.0,,,,0.1514,1.2653,3.5577,25.2973,3.9946,5.7394,2.4614,3.1786,0.4156,10.3464,0.8435
ITL,INTC,INTEL CORP,Intel Corporation,NSDQ,USD,2013-06-30,Q,,2013,2,2013,2,7,2.5505,,,0.1963,0.2491,58.3093,21.224,21.224,,21.021,15.6116,4110.0,,,,0.1496,1.1759,3.6877,24.4056,3.7147,5.2335,2.3348,2.9855,0.8049,10.8091,1.764
ITL,INTC,INTEL CORP,Intel Corporation,NSDQ,USD,2013-09-30,Q,,2013,3,2013,3,7,2.2595,,,0.1918,0.2436,62.4045,25.9883,25.9883,,29.1033,21.8794,6975.0,,,,0.1489,1.1182,3.6254,24.8246,5.3199,7.4587,3.2578,4.2997,1.3676,11.1506,2.8898
ITL,INTC,INTEL CORP,Intel Corporation,NSDQ,USD,2013-12-31,Q,,2013,4,2013,4,7,2.3647,,,0.1843,0.2308,61.9561,25.6542,25.6542,,25.6686,18.975,10065.0,,,,0.1498,1.2615,3.8621,23.3035,4.506,6.163,2.8422,3.6754,1.9747,11.7286,4.0761
ITL,INTC,INTEL CORP,Intel Corporation,NSDQ,USD,2014-03-31,Q,,2014,1,2014,1,7,2.2546,,,0.185,0.2276,59.6443,19.6647,19.6647,,20.9182,15.1207,812.0,,,,0.1388,1.3689,3.6417,24.714,3.3254,4.5457,2.0994,2.7103,0.1587,11.673,0.6842
ITL,INTC,INTEL CORP,Intel Corporation,NSDQ,USD,2014-06-30,Q,,2014,2,2014,2,7,2.3676,,,0.182,0.2227,64.4711,27.7926,27.7926,,28.3566,20.2155,3437.0,,,,0.1507,1.2463,3.9642,22.7034,4.7192,6.3648,3.046,3.8604,0.6709,11.9739,1.7478
ITL,INTC,INTEL CORP,Intel Corporation,NSDQ,USD,2014-09-30,Q,,2014,3,2014,3,7,1.8457,,,0.1775,0.2366,64.9856,31.1942,31.1942,,31.2629,22.791,6685.0,,,,0.1606,1.2384,3.9907,22.5526,5.9155,8.0631,3.6605,4.8653,1.3251,11.5448,2.9033
ITL,INTC,INTEL CORP,Intel Corporation,NSDQ,USD,2014-12-31,Q,,2014,4,2014,4,7,1.7319,,,0.1775,0.2444,65.3556,30.2493,30.2493,,31.6487,24.8692,10313.0,,,,0.1602,1.1935,3.3253,27.0654,6.5533,9.0266,3.9837,5.3898,2.0398,11.766,4.0384
ITL,INTC,INTEL CORP,Intel Corporation,NSDQ,USD,2015-03-31,Q,,2015,1,2015,1,7,1.7603,,,0.1807,0.2409,60.4804,20.4601,20.4601,,20.9139,15.5856,2390.0,,,,0.1427,1.1433,3.9375,22.8574,3.6268,4.9866,2.2241,2.9715,0.4864,11.5825,0.8985
ITL,INTC,INTEL CORP,Intel Corporation,NSDQ,USD,2015-06-30,Q,,2015,2,2015,2,7,1.9743,,,0.1736,0.2294,62.5085,21.9477,21.9477,,22.6071,20.5078,4063.0,,,,0.1458,1.0268,3.4184,26.3282,4.6902,6.3773,2.9903,3.8762,0.8277,12.1387,1.6001
ITL,INTC,INTEL CORP,Intel Corporation,NSDQ,USD,2015-09-30,Q,,2015,3,2015,3,7,2.4009,,,0.26,0.3711,62.9865,28.9803,28.9803,,29.402,21.4933,8592.0,,,,0.1468,1.0783,3.5272,25.5161,5.4451,7.3938,3.1547,4.0295,1.7621,12.0713,2.7871
ITL,INTC,INTEL CORP,Intel Corporation,NSDQ,USD,2015-12-31,Q,,2015,4,2015,4,7,2.4492,,,0.247,0.3711,64.302,28.8253,28.8253,,28.8521,24.2256,11691.0,,,,0.147,1.0304,3.1155,28.8876,5.9147,7.8852,3.561,4.4538,2.3888,12.928,3.8858
ITL,INTC,INTEL CORP,Intel Corporation,NSDQ,USD,2016-03-31,Q,,2016,1,2016,1,7,1.5632,,,0.2625,0.4147,59.3344,18.7418,18.7418,,18.3039,14.9321,2709.0,,,,0.1299,0.9689,3.25,27.6923,3.3446,6.1828,1.9399,2.4666,0.5557,12.9716,0.8318
ITL,INTC,INTEL CORP,Intel Corporation,NSDQ,USD,2016-06-30,Q,,2016,2,2016,2,7,1.6668,,,0.2816,0.4663,58.9153,9.7392,9.7392,,12.3402,9.8278,4268.0,,,,0.1232,0.9586,3.0576,29.4347,2.1673,3.9638,1.211,1.557,0.8771,12.9795,1.6235
ITL,INTC,INTEL CORP,Intel Corporation,NSDQ,USD,2016-09-30,Q,,2016,3,2016,3,7,1.8024,,,0.2759,0.4376,63.2716,28.2799,28.2799,,27.3672,21.4096,7563.0,,,,0.1406,1.0021,3.1862,28.2469,5.3521,8.5039,3.0102,3.8757,1.5507,13.3182,2.8005
ITL,INTC,INTEL CORP,Intel Corporation,NSDQ,USD,2016-12-31,Q,,2016,4,2016,4,7,1.749,,,0.2377,0.3818,61.7137,27.6414,27.6414,,27.1162,21.754,12183.0,,,,0.1445,1.1289,3.4913,25.7787,5.3786,8.355,3.1431,4.1001,2.4991,14.0013,4.4734
ITL,INTC,INTEL CORP,Intel Corporation,NSDQ,USD,2017-03-31,Q,,2017,1,2017,1,7,1.6925,,,0.2363,0.3852,61.8208,24.3241,24.3241,,25.784,20.0324,1946.0,,,,0.1279,0.9738,3.0067,29.9331,4.4342,6.8,2.563,3.3866,0.3987,14.195,0.7986
ITL,INTC,INTEL CORP,Intel Corporation,NSDQ,USD,2017-06-30,Q,,2017,2,2017,2,7,2.1625,,,0.2887,0.4661,61.627,25.9229,25.9229,,30.9693,19.0205,3875.0,,,,0.1209,0.8958,2.7354,32.9019,4.0918,6.1503,2.2996,2.9104,0.7998,14.6042,1.7761
ITL,INTC,INTEL CORP,Intel Corporation,NSDQ,USD,2017-09-30,Q,,2017,3,2017,3,7,1.6025,,,0.2794,0.446,62.2763,31.6738,31.6738,,36.7205,27.9646,7160.0,,,,0.1271,0.8792,2.7123,33.1822,6.3663,13.485,3.5534,4.5878,1.4852,15.1573,3.0842
JNJ,JNJ,JOHNSON & JOHNS,Johnson & Johnson,NYSE,USD,2011-12-31,A,,2011,4,2011,4,7,2.3811,,,0.1851,0.3439,68.6914,19.0082,20.0261,24.8824,19.0082,14.8731,12747.0,,,,0.5722,3.2395,6.1459,59.389,16.9446,42.4136,8.5108,13.8075,4.593,20.9517,5.1519
JNJ,JNJ,JOHNSON & JOHNS,Johnson & Johnson,NYSE,USD,2012-12-31,A,,2012,4,2012,4,7,1.9008,,,0.1505,0.2494,67.7823,20.4912,21.3778,26.8312,20.4912,16.1445,13971.0,,,,0.554,2.8897,5.9443,61.4034,16.2188,77.0256,8.6644,13.7771,4.9673,23.3314,5.4739
JNJ,JNJ,JOHNSON & JOHNS,Johnson & Johnson,NYSE,USD,2013-12-31,A,,2013,4,2013,4,7,2.197,,,0.1525,0.2455,68.6701,21.6948,22.4745,28.2295,21.6948,19.3951,14277.0,,,,0.5375,2.836,6.0883,59.9513,18.6772,59.3401,10.4241,15.8284,4.9625,26.2541,6.0528
